id,submit_time,location,men,women,1_14,15_24,25_49,50_64,65+,education,farm,income,message1946,message1964,message1981,message2012,trans1946,trans1964,trans1981,trans2012,insurance,experience,flood_times,guilty_times,exp_location,hazard_least,farm_lost,house_lost,furniture_lost,assets_lost,1904,1946,1964,1981,2012,levee,report,maner
220,2018/2/23 10:04,石嘴山市 > 大武口区,1,3,,1,2,,1,大专,非农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车,有,尚无,,,,,,,,,毫无了解,有所耳闻,有所耳闻,有所耳闻,有所耳闻,6,9,8
219,2018/2/23 9:42,银川市 > 兴庆区 > 城区各街道,1,2,,1,2,,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,周遭经历,周遭经历,6,7,7
218,2018/2/23 9:24,石嘴山市 > 大武口区,2,1,,1,,2,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,有所耳闻; 书面记载,10,10,10
217,2018/2/23 9:14,吴忠市 > 同心县 > 韦州镇,3,3,,1,5,,,本科及以上,务农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,尚无,无,尚无,,,,,,,,,有所耳闻,书面记载,有所耳闻,有所耳闻,有所耳闻,6,3,6
216,2018/2/23 8:58,石嘴山市 > 大武口区 > 星海镇,1,2,1,,2,2,2,大专,非农,"5,000~10,000元",尚无,尚无,固定电话,移动电话; 互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,书面记载,有所耳闻,有所耳闻,有所耳闻,有所耳闻,9,8,8
215,2018/2/23 8:46,石嘴山市 > 平罗县,1,3,,1,1,1,1,大专,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话,自行车,自行车,自行车,摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,5,5,5
214,2018/2/23 8:42,石嘴山市 > 大武口区 > 市区各街道,2,2,2,,1,1,,大专,非农,"＞50,000元",尚无,尚无,固定电话,移动电话,尚无,自行车,自行车,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,8,8,8
213,2018/2/23 8:42,银川市 > 兴庆区 > 城区各街道,1,3,2,2,,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,有所耳闻,10,10,10
212,2018/2/23 8:38,石嘴山市 > 大武口区,1,2,1,1,2,2,2,大专,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话; 互联网; 固定电话,尚无,自行车,自行车; 摩托车,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,8,9,8
211,2018/2/23 8:38,石嘴山市,1,1,,1,1,,,大专,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,有所耳闻,有所耳闻; 书面记载,6,6,6
210,2018/2/23 7:23,石嘴山市,2,1,1,1,2,,,大专,非农,"＜5,000元",固定电话,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,尚无,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,6,6,10
209,2018/2/23 7:19,石嘴山市,1,2,,,1,1,1,大专,非农,"＜5,000元",尚无,尚无,固定电话,移动电话,尚无,自行车,自行车,自行车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,周遭经历,书面记载,书面记载,10,10,10
208,2018/2/22 23:43,银川市,3,2,,3,2,,,初中,务农,"＞50,000元",互联网,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车,有,尚无,,,,,,,,,有所耳闻,书面记载,有所耳闻,有所耳闻,有所耳闻,6,6,6
207,2018/2/22 21:49,石嘴山市 > 大武口区 > 市区各街道,2,1,,,,,2,初中,非农,"5,000~10,000元",移动电话,移动电话,移动电话,互联网,自行车,摩托车,摩托车,摩托车,有,洪灾,1次 > 请填写受灾年份，记不清则留空: 1,,石嘴山市,1,1,2,2,2,有所耳闻,周遭经历,周遭经历,周遭经历,书面记载,6,3,4
206,2018/2/22 19:52,石嘴山市,6,6,1,1,1,1,2,高中或中专,非农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,6,6,6
205,2018/2/22 19:46,中卫市 > 中宁县 > 石空镇,3,3,1,,3,2,,本科及以上,务农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,汽车; 自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,周遭经历,周遭经历,周遭经历; 亲身经历,7,7,7
204,2018/2/22 19:36,石嘴山市 > 惠农区 > 城区各街道,1,1,,,2,,,本科及以上,非农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,自行车,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,7,7,7
203,2018/2/22 19:32,石嘴山市 > 大武口区 > 市区各街道,2,3,,1,2,1,1,大专,非农,"10,000~20,000元",尚无,尚无,尚无,固定电话,尚无,尚无,自行车,汽车,有,洪灾,1次 > 请填写受灾年份，记不清则留空: 1998年,,石嘴山市 > 大武口区 > 沟口街道,0,0,1,1,1,毫无了解,毫无了解,毫无了解,毫无了解,书面记载,6,6,6
202,2018/2/22 19:19,石嘴山市 > 大武口区,2,1,,1,2,,,大专,非农,"＞50,000元",尚无,尚无,尚无,固定电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,书面记载,10,10,10
201,2018/2/22 19:10,吴忠市 > 利通区,3,2,,3,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,固定电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,周遭经历,周遭经历,毫无了解,10,10,9
200,2018/2/22 19:06,银川市 > 兴庆区 > 城区各街道,2,1,,1,2,,,大专,非农,"10,000~20,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,尚无,尚无,自行车; 汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,10,10
199,2018/2/22 19:04,石嘴山市 > 大武口区 > 市区各街道,2,2,,,3,1,1,高中或中专,务农,"＜5,000元",尚无,尚无,尚无,互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,书面记载,2,5,5
198,2018/2/22 19:04,银川市 > 金凤区 > 城区各街道,3,3,,,2,2,,本科及以上,务农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,自行车,尚无,自行车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,8,5,6
197,2018/2/22 19:00,石嘴山市,1,2,,1,2,,,本科及以上,非农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,书面记载,书面记载,有所耳闻,有所耳闻,有所耳闻,6,6,6
196,2018/2/22 18:58,吴忠市,1,2,1,1,1,,,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,6,6
195,2018/2/22 18:58,吴忠市 > 青铜峡市,2,1,1,,2,,,本科及以上,非农,"20,000~50,000元",尚无,尚无,固定电话,移动电话,尚无,自行车,自行车,汽车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,书面记载,6,6,6
194,2018/2/22 18:34,中卫市 > 沙坡头区 > 宣和镇,1,2,,1,1,1,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,自行车,自行车,汽车,有,洪灾; 涝灾,1次 > 请填写受灾年份，记不清则留空: 1976,3次 > 请分别填写受灾年份，记不清则留空: 1976   1979    1981,中卫市 > 沙坡头区 > 宣和镇,7,21,3,1,3,毫无了解,有所耳闻,有所耳闻,亲身经历,书面记载,8,6,7
193,2018/2/22 18:27,银川市 > 兴庆区 > 城区各街道,2,3,,1,1,3,1,大专,非农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,周遭经历,5,2,3
192,2018/2/22 18:16,吴忠市 > 利通区 > 金星镇,3,6,2,1,4,,2,本科及以上,务农,"＞50,000元",尚无,尚无,尚无,移动电话; 固定电话; 互联网,尚无,尚无,自行车,摩托车,有,尚无,,,,,,,,,有所耳闻,书面记载,周遭经历,亲身经历,周遭经历,8,7,6
191,2018/2/22 18:07,银川市 > 永宁县 > 闽宁镇,5,1,,2,1,2,,本科及以上,务农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,6,6,6
190,2018/2/22 18:02,石嘴山市 > 大武口区,2,2,1,,2,,1,大专,非农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,书面记载,毫无了解,5,5,5
189,2018/2/22 17:36,银川市 > 永宁县 > 闽宁镇,3,3,1,3,2,,,本科及以上,务农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,汽车,有,洪灾; 涝灾,2次 > 请分别填写受灾年份，记不清则留空: 2008,1次 > 请填写受灾年份，记不清则留空: 2008,银川市 > 永宁县,1,1,1,1,1,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,5,5,5
188,2018/2/22 17:34,银川市 > 金凤区,1,3,,1,1,1,1,本科及以上,务农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,毫无了解,5,6,9
187,2018/2/22 16:26,吴忠市 > 利通区 > 高闸镇,3,3,1,1,2,,2,本科及以上,务农,"＜5,000元",移动电话,尚无,尚无,固定电话,尚无,尚无,尚无,摩托车,无,涝灾,,1次 > 请填写受灾年份，记不清则留空: 1982,吴忠市 > 利通区 > 高闸镇,30,60,3,2,,书面记载; 有所耳闻,有所耳闻; 书面记载; 书面记载,书面记载; 有所耳闻; 书面记载; 周遭经历,书面记载; 有所耳闻; 书面记载; 周遭经历,书面记载; 有所耳闻; 周遭经历,6,6,8
186,2018/2/22 16:13,银川市 > 金凤区,2,2,,,2,2,,本科及以上,非农,"＞50,000元",尚无,尚无,固定电话,移动电话; 互联网,尚无,尚无,自行车,汽车; 摩托车,有,尚无,,,,,,,,,书面记载,书面记载,有所耳闻,有所耳闻,书面记载; 有所耳闻,6,6,6
185,2018/2/22 16:13,银川市 > 金凤区,1,2,1,,2,,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,尚无,尚无,有,洪灾,1次 > 请填写受灾年份，记不清则留空:  ,,中卫市 > 海原县 > 三河镇,1,1,1,1,1,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,2,2,2
184,2018/2/22 16:12,银川市 > 灵武市 > 城区街道,2,1,,1,2,,,大专,非农,"20,000~50,000元",移动电话; 尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,摩托车,有,尚无,,,,,,,,,书面记载,有所耳闻,有所耳闻,有所耳闻,书面记载,5,9,10
183,2018/2/22 16:12,石嘴山市 > 大武口区 > 市区各街道,2,1,,1,1,1,,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,书面记载,书面记载,10,10,10
182,2018/2/22 16:08,中卫市,2,2,,2,2,,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话; 互联网,自行车,自行车,摩托车; 自行车,汽车,有,尚无,,,,,,,,,有所耳闻; 书面记载; 书面记载,书面记载; 有所耳闻; 书面记载,书面记载; 有所耳闻; 书面记载,书面记载; 有所耳闻; 书面记载,书面记载; 有所耳闻,10,10,10
181,2018/2/22 15:59,石嘴山市 > 大武口区 > 市区各街道,3,1,,,1,2,,大专,非农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,有所耳闻,毫无了解,6,6,6
180,2018/2/22 15:56,石嘴山市 > 大武口区 > 市区各街道,1,2,1,,2,,,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,尚无,汽车; 自行车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,书面记载,有所耳闻,有所耳闻,10,10,10
179,2018/2/22 15:55,银川市 > 灵武市 > 郝家桥镇,2,2,,2,2,,,大专,非农,"10,000~20,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,自行车,自行车,汽车,有,尚无,,,,,,,,,毫无了解,有所耳闻,有所耳闻,有所耳闻,有所耳闻,5,10,10
178,2018/2/22 15:50,石嘴山市 > 惠农区 > 城区各街道,1,1,,,,2,,大专,非农,"＞50,000元",移动电话,尚无,尚无,移动电话,尚无,尚无,尚无,汽车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,毫无了解,6,6,6
177,2018/2/22 15:31,石嘴山市 > 大武口区 > 市区各街道,4,4,1,1,2,,4,本科及以上,非农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,自行车,自行车,自行车; 摩托车,有,洪灾,2次 > 请分别填写受灾年份，记不清则留空: 1978年一次    1982年一次,,石嘴山市 > 大武口区 > 人民路街道,1,1,1,1,3,书面记载,书面记载; 有所耳闻,书面记载; 有所耳闻,书面记载; 有所耳闻,书面记载; 有所耳闻,10,8,8
176,2018/2/22 15:30,银川市 > 兴庆区 > 城区各街道,3,2,,1,2,,2,本科及以上,务农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,书面记载; 有所耳闻,书面记载; 书面记载,有所耳闻; 书面记载,书面记载; 周遭经历; 有所耳闻,书面记载,9,9,9
175,2018/2/22 14:53,银川市 > 西夏区 > 城区各街道,3,1,,1,2,,1,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,尚无,自行车,自行车; 汽车,有,尚无,,,,,,,,,书面记载,书面记载,有所耳闻,书面记载; 有所耳闻,书面记载,8,7,6
174,2018/2/22 14:44,吴忠市,2,2,1,1,3,,,大专,非农,"＜5,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,尚无,自行车,摩托车; 自行车,有,尚无,,,,,,,,,书面记载,有所耳闻,有所耳闻,有所耳闻,有所耳闻,6,6,6
173,2018/2/22 14:44,银川市 > 兴庆区,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,尚无,汽车; 自行车,有,尚无,,,,,,,,,书面记载,毫无了解,书面记载,书面记载,书面记载,8,7,8
172,2018/2/22 14:44,石嘴山市 > 大武口区,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,自行车,自行车,自行车; 汽车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,10,10,10
171,2018/2/22 14:39,石嘴山市 > 大武口区 > 市区各街道,2,2,1,,3,,,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,固定电话,尚无,尚无,尚无,自行车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,10,10,10
170,2018/2/22 14:25,银川市 > 兴庆区 > 城区各街道,5,6,1,4,5,1,,大专,非农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,自行车,尚无,自行车,汽车,有,尚无,,,,,,,,,书面记载,书面记载; 有所耳闻; 书面记载,有所耳闻; 书面记载,书面记载; 书面记载; 有所耳闻,周遭经历,6,6,6
169,2018/2/22 14:22,吴忠市 > 利通区 > 胜利镇,2,2,,1,1,2,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,尚无,自行车,有,洪灾,1次 > 请填写受灾年份，记不清则留空: 2007,,银川市,1,,1,1,1,有所耳闻,有所耳闻,有所耳闻,有所耳闻,书面记载,9,9,9
168,2018/2/22 14:17,石嘴山市 > 平罗县 > 陶乐镇,2,4,1,3,2,,,本科及以上,务农,"5,000~10,000元",尚无,尚无,尚无,固定电话,尚无,尚无,尚无,摩托车,无,尚无,,,,,,,,,有所耳闻,书面记载,书面记载,书面记载,周遭经历,7,7,6
167,2018/2/22 14:09,银川市 > 永宁县 > 望远镇,3,1,1,1,2,,,本科及以上,非农,"20,000~50,000元",尚无,尚无,尚无,固定电话,尚无,尚无,尚无,摩托车,有,尚无,,,,,,,,,有所耳闻,毫无了解,毫无了解,毫无了解,有所耳闻,4,6,10
166,2018/2/22 14:08,银川市 > 兴庆区 > 城区各街道,2,2,2,,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,摩托车; 自行车; 汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,书面记载,6,8,9
165,2018/2/22 14:04,吴忠市 > 同心县,2,3,1,2,2,,,本科及以上,务农,"5,000~10,000元",尚无,尚无,尚无,移动电话; 固定电话,尚无,尚无,自行车,摩托车,有,洪灾,1次 > 请填写受灾年份，记不清则留空: 2016,,吴忠市 > 同心县 > 下马关镇,1,2,4,4,4,有所耳闻,有所耳闻,有所耳闻,有所耳闻,周遭经历,8,7,7
164,2018/2/22 14:03,银川市 > 灵武市,1,1,,,,2,,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,10,10,10
163,2018/2/22 14:02,吴忠市 > 利通区,2,2,,,2,,,本科及以上,非农,"20,000~50,000元",尚无,尚无,尚无,固定电话,尚无,尚无,自行车,尚无,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,有所耳闻,6,6,6
162,2018/2/22 13:59,吴忠市 > 利通区 > 古城镇,5,3,1,,5,2,,本科及以上,非农,"＜5,000元",尚无,尚无,尚无,尚无,尚无,尚无,尚无,尚无,无,尚无,,,,,,,,,有所耳闻; 书面记载,书面记载; 有所耳闻,书面记载; 有所耳闻,书面记载; 有所耳闻,有所耳闻; 书面记载,6,6,6
161,2018/2/22 13:46,吴忠市 > 利通区 > 金星镇,4,4,1,1,2,2,2,大专,非农,"10,000~20,000元",尚无,尚无,固定电话,移动电话,尚无,尚无,摩托车,摩托车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,周遭经历,周遭经历,有所耳闻,5,6,10
160,2018/2/22 13:37,吴忠市 > 利通区 > 上桥镇,2,2,,2,2,,,高中或中专,非农,"＞50,000元",尚无,尚无,尚无,移动电话,自行车,自行车,自行车,汽车,有,尚无,,,,,,,,,书面记载; 书面记载,周遭经历; 有所耳闻,书面记载,周遭经历,有所耳闻; 周遭经历,5,8,7
159,2018/2/22 13:33,银川市 > 金凤区,2,3,,,5,,,大专,非农,"20,000~50,000元",尚无,尚无,固定电话,移动电话,尚无,自行车,自行车,汽车,有,尚无,,,,,,,,,书面记载,有所耳闻,有所耳闻,书面记载,有所耳闻,6,6,10
158,2018/2/22 13:33,银川市,4,2,1,1,1,1,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,周遭经历,周遭经历,6,6,6
157,2018/2/22 13:32,石嘴山市 > 惠农区 > 城区各街道,2,3,,3,2,,,初中,非农,"5,000~10,000元",尚无,尚无,尚无,固定电话,尚无,尚无,自行车,摩托车; 自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,毫无了解,5,8,9
156,2018/2/22 13:04,石嘴山市 > 大武口区,2,1,,,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,毫无了解,毫无了解,有所耳闻,7,7,7
155,2018/2/22 13:01,银川市 > 金凤区 > 城区各街道,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话; 固定电话; 互联网,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,书面记载,8,8,6
154,2018/2/22 12:56,吴忠市,1,2,1,1,1,,,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,7,7
153,2018/2/22 12:27,银川市 > 永宁县 > 杨和镇,4,5,,1,2,2,4,本科及以上,务农,"10,000~20,000元",尚无,尚无,尚无,固定电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,有所耳闻,4,9,9
